architecture,algorithm,compiler,optimization,filename,function_name,function_address,label,num_basic_blocks,num_edges,cyclomatic_complexity,loop_count,loop_depth,branch_density,average_block_size,num_entry_exit_paths,strongly_connected_components,num_conditional_edges,num_unconditional_edges,num_loop_edges,avg_edge_branch_condition_complexplexity,instruction_count,immediate_entropy,bitwise_op_density,crypto_constant_hits,branch_condition_complexity,add_ratio,logical_ratio,load_store_ratio,xor_ratio,multiply_ratio,rotate_ratio,has_aes_sbox,rsa_bigint_detected,has_aes_rcon,has_sha_constants,rodata_refs_count,string_refs_count,stack_frame_size,bitwise_ops,crypto_like_ops,arithmetic_ops,mem_ops_ratio,function_byte_entropy,opcode_entropy,cyclomatic_complexity_density,unique_ngram_count,source_file
ARM,ECC,clang,O0,ecc_ARM_clang_O0.elf,ec_init_curve,00010a9c,ECC,1,0,1,0,0,0,20,2,1,0,0,0,0,20,0,0.076086957,0,57,0.141304348,0.02173913,0.141304348,0,0,0.054347826,FALSE,FALSE,FALSE,FALSE,0,0,0,2,5,13,0.141304348,3.850535738,3.305244567,0.05,5,ecc_crypto_dataset.csv
ARM,ECC,clang,O0,ecc_ARM_clang_O0.elf,ec_point_double,00010aec,ECC,6,19,15,0,0,0.014150943,35.33333333,2,10,0,0,0,0,212,0,0.030120015,0,262,0.242636147,0.01496139,0.227277301,0,0,0.015158625,FALSE,FALSE,FALSE,FALSE,0,0,288,3,8,181,0.330798479,4.994386487,3.103402609,0.070754717,34,ecc_crypto_dataset.csv
ARM,ECC,clang,O0,ecc_ARM_clang_O0.elf,ec_point_add,00010e3c,ECC,14,33,21,0,0,0.031347962,22.78571429,2,19,0,0,0,0,319,0,0.041674244,0,444,0.169785726,0.008731134,0.145924548,0.00974026,0,0.023202851,FALSE,FALSE,FALSE,FALSE,0,0,472,11,18,277,0.319951338,5.135973646,3.221507051,0.065830721,38,ecc_crypto_dataset.csv
ARM,ECC,clang,O0,ecc_ARM_clang_O0.elf,ec_scalar_mult,11338,ECC,8,13,7,1,1,0.019083969,32.75,2,6,0,0,0,0,262,0,0.040740342,0,400,0.20666583,0.019364497,0.192005469,0,0,0.021375845,FALSE,FALSE,FALSE,FALSE,0,0,520,7,15,273,0.360610264,4.911528912,3.025073182,0.026717557,36,ecc_crypto_dataset.csv
ARM,ECC,clang,O0,ecc_ARM_clang_O0.elf,ecdh_generate_keypair,11750,ECC,1,4,5,0,0,0.008474576,118,1,5,0,0,0,0,118,0,0.037037037,0,230,0.313580247,0.007407407,0.271604938,0,0,0.02962963,FALSE,FALSE,FALSE,FALSE,0,0,304,3,12,127,0.271604938,5.122606515,3.603470305,0.042372881,31,ecc_crypto_dataset.csv
ARM,ECC,clang,O0,ecc_ARM_clang_O0.elf,ecdh_compute_shared_secret,11928,ECC,1,1,2,0,0,0,131,1,2,0,0,0,0,131,0,0.015060241,0,179,0.442771084,0.006024096,0.427710843,0,0,0.009036145,FALSE,FALSE,FALSE,FALSE,0,0,368,2,3,147,0.427710843,4.60222197,2.509670494,0.015267176,12,ecc_crypto_dataset.csv
ARM,ECC,clang,O0,ecc_ARM_clang_O0.elf,ecdsa_sign,00011b34,ECC,1,8,9,0,0,0.005952381,168,1,7,0,0,0,0,168,0,0.026639344,0,259,0.356557377,0.006147541,0.325819672,0,0,0.020491803,FALSE,FALSE,FALSE,FALSE,0,0,360,3,10,174,0.325819672,5.058955023,3.278309922,0.053571429,28,ecc_crypto_dataset.csv
ARM,ECC,clang,O0,ecc_ARM_clang_O0.elf,ecdsa_verify,00011dd4,ECC,11,21,12,0,0,0.012820513,35.45454545,2,16,0,0,0,0,390,0,0.016979101,0,532,0.17073853,0.008879534,0.144477973,0.00030003,0,0.007799537,FALSE,FALSE,FALSE,FALSE,0,0,624,9,13,383,0.368421053,4.973873225,2.970799183,0.030769231,40,ecc_crypto_dataset.csv
ARM,ECC,clang,O1,ecc_ARM_clang_O1.elf,ec_init_curve,000108a8,ECC,1,0,1,0,0,0,19,2,1,0,0,0,0,19,0,0.076923077,0,57,0.142857143,0.021978022,0.142857143,0,0,0.054945055,FALSE,FALSE,FALSE,FALSE,0,0,0,2,5,13,0.142857143,3.902406,3.314406382,0.052631579,5,ecc_crypto_dataset.csv
ARM,ECC,clang,O1,ecc_ARM_clang_O1.elf,ec_point_double,000108f4,ECC,4,24,22,0,0,0.01863354,40.25,2,6,0,0,0,0,161,0,0.049366464,0,368,0.194626595,0.028861789,0.152507953,0,0.009130435,0.020504676,FALSE,FALSE,FALSE,FALSE,0,0,120,3,11,122,0.068866571,5.161886983,3.796804324,0.136645963,62,ecc_crypto_dataset.csv
